origin,relationship_id,join_method,semantic_group_position,semantic_group_size,relationship_type,input_validation_status,domain,match_classification,match_reason,candidate_count,cube_name,dimension_name,hierarchy_name,attribute_name,subset_name,view_name,target_name,candidate_node_ids
TI,semantic::ti::sys_dim_clone::WRITES_ATTRIBUTE::attribute::ptargetdim.sattrname,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pTargetDim,,sAttrName,,,pTargetDim.sAttrName,
TI,semantic::ti::sys_dim_copy_attributes::CREATES_ATTRIBUTE::attribute::pdim.sthisattr,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,sThisAttr,,,pDim.sThisAttr,
TI,semantic::ti::sys_dim_copy_attributes::READS_ATTRIBUTE::attribute::psrcdim.sthisattr,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pSrcDim,,sThisAttr,,,pSrcDim.sThisAttr,
TI,semantic::ti::sys_dim_copy_attributes::WRITES_ATTRIBUTE::attribute::pdim.sthisattr,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,sThisAttr,,,pDim.sThisAttr,
TI,semantic::ti::sys_dim_create_derived_dim_fromattribute::READS_ATTRIBUTE::attribute::psrcdim.pattribute,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pSrcDim,,pAttribute,,,pSrcDim.pAttribute,
TI,semantic::ti::sys_dim_create_derived_dim_fromattributelist::READS_ATTRIBUTE::attribute::psrcdim.pattribute,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pSrcDim,,pAttribute,,,pSrcDim.pAttribute,
TI,semantic::ti::sys_dim_create_standard_alias::CREATES_ATTRIBUTE::attribute::pdim.paliasattr,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,pAliasAttr,,,pDim.pAliasAttr,
TI,semantic::ti::sys_dim_create_standard_alias::READS_ATTRIBUTE::attribute::pdim.sthisattr,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,sThisAttr,,,pDim.sThisAttr,
TI,semantic::ti::sys_dim_create_standard_alias::WRITES_ATTRIBUTE::attribute::pdim.paliasattr,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,pAliasAttr,,,pDim.pAliasAttr,
TI,semantic::ti::sys_dim_export_to_file::READS_ATTRIBUTE::attribute::sdim.vattrname,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sDim,,vAttrName,,,sDim.vAttrName,
TI,semantic::ti::sys_dim_hierarchy_clone::READS_ATTRIBUTE::attribute::pdim.caption,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,CAPTION,,,pDim.CAPTION,
TI,semantic::ti::sys_dim_hierarchy_clone::WRITES_ATTRIBUTE::attribute::pdim.caption,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,Caption,,,pDim.Caption,
TI,semantic::ti::sys_dim_hierarchy_clone::WRITES_ATTRIBUTE::attribute::pdim.static hierarchy,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,Static Hierarchy,,,pDim.Static Hierarchy,
TI,semantic::ti::sys_dim_hierarchy_create_fromattribute_v2::READS_ATTRIBUTE::attribute::pdimension.pweightattr,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,pWeightAttr,,,pDimension.pWeightAttr,
TI,semantic::ti::sys_dim_hierarchy_create_frommultiplelevelattributes::READS_ATTRIBUTE::attribute::pdim.sthisattr,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,sThisAttr,,,pDim.sThisAttr,
TI,semantic::ti::sys_dim_hierarchy_unwind_all::READS_ATTRIBUTE::attribute::pdimension.static hierarchy,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Static Hierarchy,,,pDimension.Static Hierarchy,
TI,semantic::ti::sys_dim_hierarchy_unwind_consolidation_large::CREATES_ATTRIBUTE::attribute::pdimension.descendant,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Descendant,,,pDimension.Descendant,
TI,semantic::ti::sys_dim_hierarchy_unwind_consolidation_large::DELETES_ATTRIBUTE::attribute::pdimension.descendant,SEMANTIC_KEY,1,1,DELETES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Descendant,,,pDimension.Descendant,
TI,semantic::ti::sys_dim_import_from_file::CREATES_ATTRIBUTE::attribute::pdim.' ; vprevattr = ',SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,' ; vPrevAttr = ',,,pDim.' ; vPrevAttr = ',
TI,semantic::ti::sys_dim_import_from_file::DELETES_ATTRIBUTE::attribute::pdim.' ; vprevattr = ',SEMANTIC_KEY,1,1,DELETES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,' ; vPrevAttr = ',,,pDim.' ; vPrevAttr = ',
TI,semantic::ti::sys_dim_import_from_file::WRITES_ATTRIBUTE::attribute::pdim.vattrname,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDim,,vAttrName,,,pDim.vAttrName,
TI,semantic::ti::sys_dim_sort::DELETES_ATTRIBUTE::attribute::pdimname.order adj,SEMANTIC_KEY,1,1,DELETES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Adj,,,pDimName.Order Adj,
TI,semantic::ti::sys_dim_sort::DELETES_ATTRIBUTE::attribute::pdimname.order seed,SEMANTIC_KEY,1,1,DELETES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Seed,,,pDimName.Order Seed,
TI,semantic::ti::sys_dim_sort_export::READS_ATTRIBUTE::attribute::pdimname.order adj,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Adj,,,pDimName.Order Adj,
TI,semantic::ti::sys_dim_sort_export::READS_ATTRIBUTE::attribute::pdimname.order seed,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Seed,,,pDimName.Order Seed,
TI,semantic::ti::sys_dim_sort_seed::WRITES_ATTRIBUTE::attribute::pdimname.order seed,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Seed,,,pDimName.Order Seed,
TI,semantic::ti::sys_dim_sort_seed_toplevel::CREATES_ATTRIBUTE::attribute::pdimname.order adj,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Adj,,,pDimName.Order Adj,
TI,semantic::ti::sys_dim_sort_seed_toplevel::CREATES_ATTRIBUTE::attribute::pdimname.order seed,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Seed,,,pDimName.Order Seed,
TI,semantic::ti::sys_dim_sort_seed_toplevel::WRITES_ATTRIBUTE::attribute::pdimname.order seed,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimName,,Order Seed,,,pDimName.Order Seed,
TI,semantic::ti::sys_dim_sub_create::READS_ATTRIBUTE::attribute::pdimension.pattribute,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,pAttribute,,,pDimension.pAttribute,
TI,semantic::ti::sys_dim_sub_create_bymdx::CREATES_ATTRIBUTE::attribute::pdimension.temp,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Temp,,,pDimension.Temp,
TI,semantic::ti::sys_dim_sub_create_bymdx::DELETES_ATTRIBUTE::attribute::pdimension.temp,SEMANTIC_KEY,1,1,DELETES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Temp,,,pDimension.Temp,
TI,semantic::ti::sys_generic_alternate dimension hierarchies::READS_ATTRIBUTE::attribute::ptgtdim.psrcdim,SEMANTIC_KEY,1,1,READS_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pTgtDim,,pSrcDim,,,pTgtDim.pSrcDim,
TI,semantic::ti::sys_generic_parent child dimension::WRITES_ATTRIBUTE::attribute::stgtdim.caption,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,sTgtDim,,CAPTION,,,sTgtDim.CAPTION,
TI,semantic::ti::sys_legacy element::CREATES_ATTRIBUTE::attribute::pdimension.legacy,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Legacy,,,pDimension.Legacy,
TI,semantic::ti::sys_legacy element::CREATES_ATTRIBUTE::attribute::pdimension.order adj,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Order Adj,,,pDimension.Order Adj,
TI,semantic::ti::sys_legacy element::WRITES_ATTRIBUTE::attribute::pdimension.caption,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,CAPTION,,,pDimension.CAPTION,
TI,semantic::ti::sys_legacy element::WRITES_ATTRIBUTE::attribute::pdimension.description,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Description,,,pDimension.Description,
TI,semantic::ti::sys_legacy element::WRITES_ATTRIBUTE::attribute::pdimension.legacy,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Legacy,,,pDimension.Legacy,
TI,semantic::ti::sys_legacy element::WRITES_ATTRIBUTE::attribute::pdimension.order adj,SEMANTIC_KEY,1,1,WRITES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,DYNAMIC_REFERENCE,Expression contains dynamic tokens,0,,pDimension,,Order Adj,,,pDimension.Order Adj,
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.alternative process,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Alternative Process,,,Material Ledger Document.Alternative Process,attribute::Material Ledger Document::Material Ledger Document::Alternative Process
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.assignment number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Assignment Number,,,Material Ledger Document.Assignment Number,attribute::Material Ledger Document::Material Ledger Document::Assignment Number
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.base uom,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Base UOM,,,Material Ledger Document.Base UOM,attribute::Material Ledger Document::Material Ledger Document::Base UOM
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.customer,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Customer,,,Material Ledger Document.Customer,attribute::Material Ledger Document::Material Ledger Document::Customer
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.goods movement type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Goods Movement Type,,,Material Ledger Document.Goods Movement Type,attribute::Material Ledger Document::Material Ledger Document::Goods Movement Type
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.ml document no,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,ML Document No,,,Material Ledger Document.ML Document No,attribute::Material Ledger Document::Material Ledger Document::ML Document No
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.object number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Object Number,,,Material Ledger Document.Object Number,attribute::Material Ledger Document::Material Ledger Document::Object Number
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.order item number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Order Item Number,,,Material Ledger Document.Order Item Number,attribute::Material Ledger Document::Material Ledger Document::Order Item Number
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.order number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Order Number,,,Material Ledger Document.Order Number,attribute::Material Ledger Document::Material Ledger Document::Order Number
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.po uom,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,PO UOM,,,Material Ledger Document.PO UOM,attribute::Material Ledger Document::Material Ledger Document::PO UOM
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.process,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Process,,,Material Ledger Document.Process,attribute::Material Ledger Document::Material Ledger Document::Process
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.purchasing document no,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Purchasing Document No,,,Material Ledger Document.Purchasing Document No,attribute::Material Ledger Document::Material Ledger Document::Purchasing Document No
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.ship-to party,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Ship-to Party,,,Material Ledger Document.Ship-to Party,attribute::Material Ledger Document::Material Ledger Document::Ship-to Party
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.text,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Text,,,Material Ledger Document.Text,attribute::Material Ledger Document::Material Ledger Document::Text
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.trading partner,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Trading Partner,,,Material Ledger Document.Trading Partner,attribute::Material Ledger Document::Material Ledger Document::Trading Partner
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.valuation class,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Valuation Class,,,Material Ledger Document.Valuation Class,attribute::Material Ledger Document::Material Ledger Document::Valuation Class
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.valuation type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Valuation Type,,,Material Ledger Document.Valuation Type,attribute::Material Ledger Document::Material Ledger Document::Valuation Type
TI,semantic::ti::dataupdate - material ledger - beginning and ending inventory::CREATES_ATTRIBUTE::attribute::material ledger document.vendor,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Vendor,,,Material Ledger Document.Vendor,attribute::Material Ledger Document::Material Ledger Document::Vendor
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.account determination,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Account Determination,,,Material Ledger Document.Account Determination,attribute::Material Ledger Document::Material Ledger Document::Account Determination
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.alternative process,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Alternative Process,,,Material Ledger Document.Alternative Process,attribute::Material Ledger Document::Material Ledger Document::Alternative Process
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.assignment number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Assignment Number,,,Material Ledger Document.Assignment Number,attribute::Material Ledger Document::Material Ledger Document::Assignment Number
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.base uom,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Base UOM,,,Material Ledger Document.Base UOM,attribute::Material Ledger Document::Material Ledger Document::Base UOM
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.customer,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Customer,,,Material Ledger Document.Customer,attribute::Material Ledger Document::Material Ledger Document::Customer
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.goods movement type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Goods Movement Type,,,Material Ledger Document.Goods Movement Type,attribute::Material Ledger Document::Material Ledger Document::Goods Movement Type
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.ml document no,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,ML Document No,,,Material Ledger Document.ML Document No,attribute::Material Ledger Document::Material Ledger Document::ML Document No
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.object number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Object Number,,,Material Ledger Document.Object Number,attribute::Material Ledger Document::Material Ledger Document::Object Number
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.order item number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Order Item Number,,,Material Ledger Document.Order Item Number,attribute::Material Ledger Document::Material Ledger Document::Order Item Number
TI,semantic::ti::dataupdate - material ledger - consumption - all other::CREATES_ATTRIBUTE::attribute::material ledger document.order number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Material Ledger Document,,Order Number,,,Material Ledger Document.Order Number,attribute::Material Ledger Document::Material Ledger Document::Order Number
